match_id,date,season,team,opponent,player,minute,x,y,result,situation,shot_type
71,2025-10-23,2025-26,Manchester City,Aston Villa,Rodri,31,75.21000000000001,54.51,blocked,counter_attack,header
71,2025-10-23,2025-26,Manchester City,Aston Villa,Erling Haaland,41,85.92,79.26,goal,counter_attack,left_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Jack Grealish,45,89.32,61.27,saved,corner,header
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ilkay Gündogan,26,95.0,96.77,goal,open_play,left_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ruben Dias,72,68.3,48.9,saved,corner,header
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ruben Dias,31,66.69,44.59,goal,open_play,left_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ilkay Gündogan,65,85.99,51.38,blocked,penalty,bicycle_kick
71,2025-10-23,2025-26,Manchester City,Aston Villa,Mateo Kovačić,72,68.86,70.53,missed,open_play,bicycle_kick
71,2025-10-23,2025-26,Manchester City,Aston Villa,Kevin De Bruyne,9,85.7,60.3,goal,corner,header
71,2025-10-23,2025-26,Manchester City,Aston Villa,Julián Álvarez,70,83.16,42.87,blocked,penalty,right_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Kevin De Bruyne,7,82.47,62.0,saved,penalty,left_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ruben Dias,28,72.65,72.58,blocked,open_play,right_foot
71,2025-10-23,2025-26,Manchester City,Aston Villa,Ilkay Gündogan,14,77.33,53.72,goal,open_play,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Granit Xhaka,81,82.71,76.87,saved,counter_attack,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Ben White,31,88.04,57.1,blocked,free_kick,bicycle_kick
72,2025-10-23,2025-26,Arsenal,Girona FC,Kai Havertz,22,70.75,35.19,goal,counter_attack,bicycle_kick
72,2025-10-23,2025-26,Arsenal,Girona FC,Ben White,37,58.09,87.05,goal,free_kick,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Gabriel Jesus,55,95.0,6.39,goal,free_kick,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Jurrien Timber,86,44.48,55.16,missed,free_kick,left_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Bukayo Saka,12,83.21,49.26,blocked,counter_attack,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Leandro Trossard,41,84.98,30.11,blocked,open_play,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,William Saliba,45,68.46,31.66,goal,open_play,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Kai Havertz,6,42.34,60.94,missed,open_play,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Gabriel Jesus,52,63.56,71.04,missed,counter_attack,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Gabriel Magalhaes,69,75.13,33.46,missed,free_kick,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Kai Havertz,79,78.04,43.02,blocked,open_play,right_foot
72,2025-10-23,2025-26,Arsenal,Girona FC,Aaron Ramsdale,53,94.75,68.28,saved,penalty,header
72,2025-10-23,2025-26,Arsenal,Girona FC,Thomas Partey,24,59.28,8.29,missed,free_kick,right_foot
72,2025-10-23,2025-26,Girona FC,Arsenal,Antony Silva,37,87.28,48.85,blocked,counter_attack,bicycle_kick
72,2025-10-23,2025-26,Girona FC,Arsenal,Yangel Herrera,41,77.97,30.84,blocked,open_play,bicycle_kick
72,2025-10-23,2025-26,Girona FC,Arsenal,Javi Martínez,19,66.24000000000001,25.11,blocked,free_kick,header
72,2025-10-23,2025-26,Girona FC,Arsenal,Cristhian Stuani,43,77.83,52.23,blocked,free_kick,left_foot
72,2025-10-23,2025-26,Girona FC,Arsenal,Javi Martínez,83,69.68,32.83,blocked,corner,right_foot
72,2025-10-23,2025-26,Girona FC,Arsenal,Aleix García,17,80.9,46.81,saved,open_play,right_foot
72,2025-10-23,2025-26,Girona FC,Arsenal,Matías Arezo,18,61.59,54.32,missed,free_kick,right_foot
72,2025-10-23,2025-26,Girona FC,Arsenal,Artem Dovbyk,35,66.9,82.96,saved,open_play,header
73,2025-10-27,2025-26,Benfica,Barcelona,Enzo Fernández,76,51.2,76.57,blocked,counter_attack,bicycle_kick
73,2025-10-27,2025-26,Benfica,Barcelona,Gonçalo Ramos,29,61.23,49.73,saved,penalty,left_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Enzo Fernández,32,90.1,21.33,saved,corner,bicycle_kick
73,2025-10-27,2025-26,Benfica,Barcelona,Tomás Araújo,13,85.73,59.21,missed,open_play,right_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Rafa Silva,29,95.0,50.83,missed,free_kick,left_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Tomás Araújo,84,76.86,43.87,missed,corner,right_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Enzo Fernández,20,65.88,60.61,missed,corner,bicycle_kick
73,2025-10-27,2025-26,Benfica,Barcelona,Gilberto,5,79.02,33.6,blocked,counter_attack,left_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Gilberto,36,84.96,78.08,saved,open_play,right_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Alexander Bah,40,95.0,100.0,blocked,counter_attack,left_foot
73,2025-10-27,2025-26,Benfica,Barcelona,João Félix,43,67.68,63.47,missed,corner,bicycle_kick
73,2025-10-27,2025-26,Benfica,Barcelona,João Neves,26,76.09,100.0,saved,open_play,left_foot
73,2025-10-27,2025-26,Benfica,Barcelona,Gonçalo Ramos,56,67.41,56.55,saved,open_play,bicycle_kick
73,2025-10-27,2025-26,Barcelona,Benfica,Ronald Araújo,79,74.01,60.84,saved,open_play,left_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ansu Fati,50,77.34,51.57,blocked,counter_attack,header
73,2025-10-27,2025-26,Barcelona,Benfica,Ter Stegen,76,68.38,43.26,saved,open_play,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ter Stegen,80,76.51,30.87,blocked,open_play,header
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,60,90.22,71.66,saved,open_play,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Pedri,88,73.23,74.07,saved,free_kick,header
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,86,63.44,27.99,missed,corner,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Jordi Alba,80,65.99000000000001,26.13,saved,open_play,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Andreas Christensen,78,95.0,62.46,missed,counter_attack,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ansu Fati,74,67.45,44.24,missed,free_kick,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Gavi,20,71.58,73.57,saved,open_play,left_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ferran Torres,14,62.12,45.7,saved,counter_attack,bicycle_kick
73,2025-10-27,2025-26,Barcelona,Benfica,Gavi,44,41.8,42.29,goal,free_kick,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ferran Torres,11,95.0,39.76,missed,counter_attack,left_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,40,72.83,59.95,goal,free_kick,header
73,2025-10-27,2025-26,Barcelona,Benfica,Pedri,88,68.05,41.4,missed,corner,right_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ilkay Gündogan,60,81.14,49.39,saved,corner,header
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,25,94.61,28.16,blocked,open_play,left_foot
73,2025-10-27,2025-26,Barcelona,Benfica,Ter Stegen,82,68.18,55.25,missed,corner,bicycle_kick
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,89,95.0,55.42,blocked,free_kick,header
73,2025-10-27,2025-26,Barcelona,Benfica,Sergio Busquets,58,76.71000000000001,51.96,saved,corner,left_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Yussuf Poulsen,35,67.46,70.23,saved,open_play,header
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Dani Olmo,27,86.78,57.76,blocked,counter_attack,bicycle_kick
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Mohamed Simakan,48,63.08,36.69,goal,open_play,right_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Benjamin Sesko,11,77.27,70.41,missed,corner,bicycle_kick
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Dani Olmo,49,57.48,38.8,blocked,open_play,bicycle_kick
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Lutsharel Geertruida,84,74.21,52.72,missed,corner,bicycle_kick
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Mohamed Simakan,90,90.71,46.94,saved,counter_attack,right_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Benjamin Sesko,37,75.66,71.9,goal,open_play,right_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Benjamin Sesko,20,57.42,95.4,missed,free_kick,right_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Lutsharel Geertruida,30,62.64,53.41,goal,counter_attack,left_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Loïs Openda,88,81.02,64.9,missed,open_play,right_foot
74,2025-10-30,2025-26,RB Leipzig,Manchester City,Willi Orbán,10,95.0,23.24,saved,open_play,header
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Julián Álvarez,18,85.72,64.09,blocked,corner,header
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Kyle Walker,8,88.57,53.56,saved,open_play,left_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Kevin De Bruyne,55,57.69,78.08,goal,open_play,header
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Kevin De Bruyne,7,68.64,81.38,missed,counter_attack,right_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Erling Haaland,44,83.21000000000001,29.11,goal,open_play,left_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Phil Foden,69,73.28999999999999,63.42,missed,counter_attack,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Ruben Dias,47,67.57,58.83,missed,counter_attack,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Erling Haaland,86,86.55,57.25,goal,open_play,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Erling Haaland,7,79.51,78.13,goal,open_play,left_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Ruben Dias,36,66.37,45.15,missed,open_play,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Phil Foden,1,64.7,66.99,blocked,open_play,header
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Jack Grealish,82,41.5,15.77,saved,penalty,left_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Ilkay Gündogan,83,85.93,52.39,blocked,free_kick,left_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Erling Haaland,59,63.17,73.4,goal,open_play,right_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Jack Grealish,31,95.0,30.46,saved,corner,right_foot
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Julián Álvarez,36,94.39,78.44,blocked,counter_attack,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Rodri,39,74.21000000000001,48.09,goal,open_play,bicycle_kick
74,2025-10-30,2025-26,Manchester City,RB Leipzig,Ederson,87,85.3,58.36,saved,open_play,right_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Amir Rrahmani,26,81.99,49.43,missed,open_play,header
75,2025-10-30,2025-26,Napoli,Arsenal,Amir Rrahmani,42,95.0,66.43,blocked,open_play,right_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Kim Min-jae,44,83.28,52.97,goal,free_kick,bicycle_kick
75,2025-10-30,2025-26,Napoli,Arsenal,Amir Rrahmani,87,86.2,54.32,saved,open_play,left_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Piotr Zieliński,76,45.81,55.76,saved,open_play,right_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Alessandro Buongiorno,72,74.38,53.85,saved,counter_attack,right_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Victor Osimhen,22,44.27,80.58,saved,open_play,bicycle_kick
75,2025-10-30,2025-26,Napoli,Arsenal,Matteo Politano,32,63.99,76.26,saved,open_play,left_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Alessandro Buongiorno,66,85.05,96.15,saved,corner,right_foot
75,2025-10-30,2025-26,Napoli,Arsenal,Matteo Politano,36,65.76,64.15,blocked,counter_attack,bicycle_kick
75,2025-10-30,2025-26,Napoli,Arsenal,Alessandro Buongiorno,55,90.59,55.49,blocked,counter_attack,bicycle_kick
75,2025-10-30,2025-26,Arsenal,Napoli,Martin Ødegaard,46,53.23,57.19,missed,corner,bicycle_kick
75,2025-10-30,2025-26,Arsenal,Napoli,Martin Ødegaard,90,57.48,49.59,blocked,penalty,header
75,2025-10-30,2025-26,Arsenal,Napoli,Gabriel Magalhaes,33,73.28999999999999,56.15,saved,corner,header
75,2025-10-30,2025-26,Arsenal,Napoli,Kai Havertz,77,57.78,34.12,goal,corner,header
75,2025-10-30,2025-26,Arsenal,Napoli,William Saliba,55,73.97,36.64,blocked,free_kick,left_foot
75,2025-10-30,2025-26,Arsenal,Napoli,Thomas Partey,14,90.61,62.0,saved,free_kick,bicycle_kick
75,2025-10-30,2025-26,Arsenal,Napoli,Bukayo Saka,19,62.3,19.97,missed,open_play,header
75,2025-10-30,2025-26,Arsenal,Napoli,Gabriel Jesus,87,81.19,23.95,missed,free_kick,right_foot
75,2025-10-30,2025-26,Arsenal,Napoli,William Saliba,10,65.77000000000001,32.49,saved,open_play,right_foot
75,2025-10-30,2025-26,Arsenal,Napoli,Jurrien Timber,48,82.61,39.7,saved,open_play,header
75,2025-10-30,2025-26,Arsenal,Napoli,Granit Xhaka,17,72.49,69.29,missed,open_play,right_foot
75,2025-10-30,2025-26,Arsenal,Napoli,William Saliba,89,79.63,22.03,blocked,open_play,header
75,2025-10-30,2025-26,Arsenal,Napoli,Martin Ødegaard,23,66.94,38.72,missed,open_play,header
75,2025-10-30,2025-26,Arsenal,Napoli,Granit Xhaka,75,67.65,5.45,missed,open_play,right_foot
75,2025-10-30,2025-26,Arsenal,Napoli,Thomas Partey,76,95.0,49.74,saved,corner,right_foot
75,2025-10-30,2025-26,Arsenal,Napoli,Aaron Ramsdale,2,93.34,38.36,saved,corner,bicycle_kick
75,2025-10-30,2025-26,Arsenal,Napoli,Aaron Ramsdale,19,63.62,73.4,saved,open_play,right_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Gianluigi Donnarumma,35,80.04,68.32,goal,corner,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,63,81.19,64.7,blocked,corner,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Ousmane Dembélé,17,83.23,36.08,missed,open_play,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Marco Asensio,1,77.61,0.0,goal,corner,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Achraf Hakimi,81,61.48,38.08,blocked,counter_attack,right_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Achraf Hakimi,5,65.74,62.4,blocked,open_play,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,33,53.1,50.0,saved,corner,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Ousmane Dembélé,35,70.18,61.07,goal,counter_attack,bicycle_kick
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,77,70.25,48.71,missed,open_play,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Nicolás González,11,46.79,70.16,goal,open_play,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Marquinhos,88,88.54,43.44,blocked,penalty,bicycle_kick
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Achraf Hakimi,36,86.63,55.01,missed,penalty,bicycle_kick
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Gianluigi Donnarumma,64,95.0,48.32,missed,open_play,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,47,59.37,60.66,saved,open_play,bicycle_kick
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Vitinha,21,69.23,50.15,missed,open_play,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,44,95.0,72.68,missed,penalty,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Marquinhos,9,54.37,27.83,saved,corner,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Vitinha,10,59.58,52.07,blocked,counter_attack,right_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Gianluigi Donnarumma,74,82.11,20.01,goal,counter_attack,header
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Neymar,81,95.0,52.47,missed,penalty,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Neymar,57,95.0,57.57,goal,open_play,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Marco Asensio,52,57.69,37.0,saved,corner,left_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Mário Hermoso,81,55.45,37.19,blocked,open_play,right_foot
76,2025-10-27,2025-26,Paris Saint-Germain,Atlético Madrid,Sergei Milinković-Savić,19,82.56,66.54,goal,counter_attack,header
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Jan Oblak,48,70.73,15.2,saved,free_kick,right_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Antoine Griezmann,8,62.17,50.34,missed,open_play,header
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Nahuel Molina,73,51.43,37.45,missed,open_play,left_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Axel Witsel,15,69.66,62.71,blocked,counter_attack,header
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Jan Oblak,84,65.86,0.0,missed,open_play,bicycle_kick
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Álvaro Morata,80,73.23,80.83,saved,open_play,bicycle_kick
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,José Giménez,18,77.46000000000001,53.27,missed,open_play,right_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Jan Oblak,11,80.49,54.38,saved,open_play,bicycle_kick
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,José Giménez,4,67.78999999999999,38.79,saved,penalty,left_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Stefan Savić,14,77.55,54.07,saved,counter_attack,header
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Antoine Griezmann,17,75.65,19.93,saved,open_play,bicycle_kick
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Axel Witsel,22,57.48,35.08,saved,counter_attack,left_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,José Giménez,12,78.78,26.04,blocked,open_play,right_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,José Giménez,58,73.72,62.85,missed,open_play,header
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Sergio Reguilón,81,76.39,22.1,missed,open_play,left_foot
76,2025-10-27,2025-26,Atlético Madrid,Paris Saint-Germain,Stefan Savić,13,76.45,66.25,missed,open_play,header
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Jadon Sancho,70,78.17,6.49,saved,open_play,left_foot
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Emre Can,38,55.45,51.11,saved,open_play,bicycle_kick
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Jérôme Azcona,30,81.55,17.47,blocked,open_play,left_foot
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Marco Reus,14,95.0,42.37,missed,counter_attack,header
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Mats Hummels,72,83.95,37.36,blocked,counter_attack,bicycle_kick
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Salih Özdemir,68,87.89,24.8,missed,penalty,right_foot
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Emre Can,17,59.86,40.72,saved,counter_attack,left_foot
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Niklas Süle,41,83.23,15.35,saved,penalty,header
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Marco Reus,27,77.76,33.13,saved,open_play,bicycle_kick
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Karim Adeyemi,28,89.27,63.73,missed,open_play,left_foot
77,2025-10-28,2025-26,Borussia Dortmund,Real Madrid,Jérôme Azcona,49,77.48,43.1,blocked,open_play,right_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Rodrygo Goes,71,79.89,72.69,goal,corner,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Toni Kroos,21,62.1,53.23,missed,open_play,bicycle_kick
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Luka Modrić,11,76.32,88.06,goal,open_play,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Vinícius Jr,59,78.19,19.18,missed,open_play,right_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Nacho Fernández,9,75.27,67.55,goal,counter_attack,header
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Jude Bellingham,51,80.36,75.71,missed,open_play,header
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Lucas Vázquez,9,77.45,47.7,saved,counter_attack,bicycle_kick
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Nacho Fernández,53,79.4,63.02,goal,open_play,right_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Antonio Rüdiger,57,74.63,9.16,missed,free_kick,bicycle_kick
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Luka Modrić,74,61.24,30.16,blocked,penalty,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Vinícius Jr,17,95.0,53.52,saved,free_kick,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Rodrygo Goes,22,75.76,59.4,missed,open_play,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Lucas Vázquez,3,76.88,37.01,goal,penalty,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Antonio Rüdiger,11,95.0,37.04,goal,open_play,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Antonio Rüdiger,47,72.35,47.07,missed,free_kick,bicycle_kick
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Kylian Mbappé,13,84.83,34.59,blocked,free_kick,left_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Toni Kroos,76,87.27,70.26,blocked,counter_attack,header
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Eder Militao,2,65.53,39.46,saved,open_play,header
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Lucas Vázquez,22,72.03,33.23,blocked,counter_attack,header
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Federico Valverde,84,67.91,55.27,saved,penalty,right_foot
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Eder Militao,39,74.31,60.13,saved,corner,bicycle_kick
77,2025-10-28,2025-26,Real Madrid,Borussia Dortmund,Jude Bellingham,25,70.74,45.53,goal,counter_attack,left_foot
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Lucas Digne,36,71.45,0.0,saved,open_play,left_foot
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Lucas Digne,66,57.19,72.93,missed,penalty,header
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ross Barkley,56,84.32,43.19,missed,open_play,bicycle_kick
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ezri Konsa,77,47.05,76.15,missed,penalty,bicycle_kick
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Jhon Durán,32,82.41,6.54,goal,counter_attack,header
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Tyrone Mings,44,88.48,60.54,saved,corner,bicycle_kick
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Bukayo Saka,50,51.85,49.22,blocked,free_kick,right_foot
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ezri Konsa,74,49.68,47.69,missed,open_play,header
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ollie Watkins,64,39.96,39.91,blocked,corner,left_foot
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ezri Konsa,9,80.75,84.85,missed,open_play,right_foot
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Emiliano Martínez,3,69.9,76.25,saved,open_play,header
78,2025-10-30,2025-26,Aston Villa,Inter Milan,Ollie Watkins,82,73.72,45.74,saved,open_play,bicycle_kick
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Mateo Kovačić,4,67.35,34.26,saved,open_play,left_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Nicolo Barella,79,80.71000000000001,45.88,missed,corner,right_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Hakan Çalhanoglu,33,61.03,77.11,goal,free_kick,header
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Yann Bissuma,83,77.09,26.71,goal,open_play,right_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Hakan Çalhanoglu,52,62.73,37.7,blocked,open_play,bicycle_kick
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Hakan Çalhanoglu,5,63.6,46.34,goal,free_kick,header
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Lautaro Martínez,85,63.58,44.94,missed,open_play,bicycle_kick
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Mateo Kovačić,47,90.09,62.95,missed,counter_attack,bicycle_kick
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Mateo Kovačić,4,79.69,43.63,missed,open_play,header
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Yann Bissuma,67,87.59,64.61,saved,penalty,left_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Nicolo Barella,87,95.0,36.62,missed,corner,left_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Hakan Çalhanoglu,29,85.56,64.22,saved,open_play,header
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Matteo Darmian,71,76.62,44.6,missed,corner,left_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Mateo Kovačić,88,83.64,51.52,saved,open_play,right_foot
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Yann Bissuma,62,89.67,60.02,goal,open_play,bicycle_kick
78,2025-10-30,2025-26,Inter Milan,Aston Villa,Benjamin Pavard,26,84.82,68.23,missed,corner,bicycle_kick
79,2025-10-27,2025-26,Manchester United,PSV Eindhoven,Antony,76,75.58,17.12,goal,open_play,left_foot
79,2025-10-27,2025-26,Manchester United,PSV Eindhoven,Scott McTominay,7,82.2,26.98,missed,open_play,header
79,2025-10-27,2025-26,Manchester United,PSV Eindhoven,Alejandro Garnacho,64,66.09,88.24,saved,free_kick,left_foot
